0: output to Pd.dmc.o
sending branch: 0.072906
Finding out where to send: 0.000883
sending walkers:1.1e-05
matching: 0.005061
sending branch: 0.082275
Finding out where to send: 0.000811
sending walkers:6.9e-05
matching: 0.005056
sending branch: 0.071641
Finding out where to send: 0.000793
sending walkers:9e-06
matching: 0.00513
sending branch: 0.071079
Finding out where to send: 0.000795
sending walkers:7e-06
matching: 0.005004
sending branch: 0.080074
Finding out where to send: 0.000807
sending walkers:1.5e-05
matching: 0.005139
sending branch: 0.072909
Finding out where to send: 0.000814
sending walkers:1e-05
matching: 0.005247
sending branch: 0.076341
Finding out where to send: 0.000952
sending walkers:9e-06
matching: 0.005179
sending branch: 0.071454
Finding out where to send: 0.000799
sending walkers:7e-06
matching: 0.005167
sending branch: 0.073911
Finding out where to send: 0.000786
sending walkers:1e-05
matching: 0.00504
sending branch: 0.071446
Finding out where to send: 0.000788
sending walkers:7e-06
matching: 0.005172
sending branch: 0.074711
Finding out where to send: 0.00078
sending walkers:7e-06
matching: 0.005178
sending branch: 0.079521
Finding out where to send: 0.000801
sending walkers:1.2e-05
matching: 0.005155
sending branch: 0.072465
Finding out where to send: 0.000809
sending walkers:9e-06
matching: 0.005158
sending branch: 0.071757
Finding out where to send: 0.000816
sending walkers:7e-06
matching: 0.005042
sending branch: 0.070549
Finding out where to send: 0.000805
sending walkers:7e-06
matching: 0.005043
sending branch: 0.07529
Finding out where to send: 0.000903
sending walkers:1.1e-05
matching: 0.005116
sending branch: 0.085253
Finding out where to send: 0.000813
sending walkers:1.1e-05
matching: 0.00517
sending branch: 0.07344
Finding out where to send: 0.000821
sending walkers:8e-06
matching: 0.005056
sending branch: 0.070701
Finding out where to send: 0.000823
sending walkers:6.2e-05
matching: 0.005232
sending branch: 0.081787
Finding out where to send: 0.001022
sending walkers:9e-06
matching: 0.005183
sending branch: 0.078595
Finding out where to send: 0.000905
sending walkers:1.5e-05
matching: 0.005142
sending branch: 0.071215
Finding out where to send: 0.000818
sending walkers:7e-06
matching: 0.00523
sending branch: 0.07393
Finding out where to send: 0.000822
sending walkers:9e-06
matching: 0.005255
sending branch: 0.072902
Finding out where to send: 0.000832
sending walkers:9e-06
matching: 0.005052
sending branch: 0.073853
Finding out where to send: 0.000919
sending walkers:9e-06
matching: 0.00518
sending branch: 0.0768
Finding out where to send: 0.000944
sending walkers:9e-06
matching: 0.005055
sending branch: 0.107111
Finding out where to send: 0.000926
sending walkers:1.1e-05
matching: 0.005102
sending branch: 0.071517
Finding out where to send: 0.000915
sending walkers:1.3e-05
matching: 0.005106
sending branch: 0.070312
Finding out where to send: 0.000814
sending walkers:8e-06
matching: 0.005101
sending branch: 0.071042
Finding out where to send: 0.00083
sending walkers:8e-06
matching: 0.005067
sending branch: 0.085778
Finding out where to send: 0.000962
sending walkers:7e-06
matching: 0.005112
sending branch: 0.114886
Finding out where to send: 0.000805
sending walkers:8e-06
1: Write took 0 seconds
matching: 0.005099
sending branch: 0.072281
Finding out where to send: 0.000802
sending walkers:9e-06
matching: 0.005057
sending branch: 0.070632
Finding out where to send: 0.000802
sending walkers:7e-06
matching: 0.005119
sending branch: 0.073127
Finding out where to send: 0.000898
sending walkers:1.2e-05
matching: 0.005149
sending branch: 0.071179
Finding out where to send: 0.000825
sending walkers:8e-06
matching: 0.005131
sending branch: 0.076188
Finding out where to send: 0.000839
sending walkers:8e-06
matching: 0.005092
sending branch: 0.073296
Finding out where to send: 0.000815
sending walkers:9e-06
matching: 0.005162
sending branch: 0.073384
Finding out where to send: 0.000922
sending walkers:1e-05
matching: 0.005005
sending branch: 0.073708
Finding out where to send: 0.000797
sending walkers:7e-06
matching: 0.005192
sending branch: 0.07584
Finding out where to send: 0.000832
sending walkers:8e-06
matching: 0.005024
sending branch: 0.07666
Finding out where to send: 0.000785
sending walkers:1.1e-05
matching: 0.005092
sending branch: 0.072227
Finding out where to send: 0.000837
sending walkers:8e-06
matching: 0.005047
sending branch: 0.071784
Finding out where to send: 0.000943
sending walkers:9e-06
matching: 0.005136
sending branch: 0.070633
Finding out where to send: 0.000777
sending walkers:1.1e-05
matching: 0.005133
sending branch: 0.07764
Finding out where to send: 0.00083
sending walkers:7e-06
matching: 0.005149
sending branch: 0.071391
Finding out where to send: 0.000797
sending walkers:9e-06
matching: 0.00508
sending branch: 0.072511
Finding out where to send: 0.000895
sending walkers:9e-06
matching: 0.00513
sending branch: 0.07697
Finding out where to send: 0.000892
sending walkers:8e-06
matching: 0.005029
sending branch: 0.07634
Finding out where to send: 0.000908
sending walkers:7e-06
matching: 0.005051
sending branch: 0.076476
Finding out where to send: 0.000908
sending walkers:1e-05
matching: 0.005032
sending branch: 0.071624
Finding out where to send: 0.000799
sending walkers:8e-06
matching: 0.00503
sending branch: 0.071597
Finding out where to send: 0.000899
sending walkers:8e-06
matching: 0.005014
sending branch: 0.071829
Finding out where to send: 0.000805
sending walkers:7e-06
matching: 0.004995
sending branch: 0.073278
Finding out where to send: 0.000816
sending walkers:1e-05
matching: 0.005036
sending branch: 0.075076
Finding out where to send: 0.000806
sending walkers:8e-06
matching: 0.005072
sending branch: 0.074754
Finding out where to send: 0.000827
sending walkers:1.5e-05
matching: 0.005141
sending branch: 0.074218
Finding out where to send: 0.000793
sending walkers:7e-06
matching: 0.005255
sending branch: 0.070721
Finding out where to send: 0.000794
sending walkers:7e-06
matching: 0.005074
sending branch: 0.073575
Finding out where to send: 0.0009
sending walkers:7e-06
matching: 0.00516
sending branch: 0.074883
Finding out where to send: 0.0008
sending walkers:1e-05
matching: 0.005032
sending branch: 0.092736
Finding out where to send: 0.000797
sending walkers:1e-05
matching: 0.005093
sending branch: 0.071278
Finding out where to send: 0.000879
sending walkers:1.3e-05
matching: 0.005041
sending branch: 0.074323
Finding out where to send: 0.000799
sending walkers:1.1e-05
matching: 0.005052
sending branch: 0.074878
Finding out where to send: 0.000794
sending walkers:1.1e-05
matching: 0.005009
sending branch: 0.079443
Finding out where to send: 0.000809
sending walkers:8e-06
matching: 0.004978
sending branch: 0.07128
Finding out where to send: 0.000953
sending walkers:8e-06
matching: 0.005085
sending branch: 0.071418
Finding out where to send: 0.000805
sending walkers:1e-05
matching: 0.005074
sending branch: 0.072252
Finding out where to send: 0.000811
sending walkers:8e-06
matching: 0.005063
sending branch: 0.074239
Finding out where to send: 0.000807
sending walkers:9e-06
matching: 0.00508
sending branch: 0.07281
Finding out where to send: 0.000789
sending walkers:7e-06
matching: 0.004991
sending branch: 0.114389
Finding out where to send: 0.000933
sending walkers:9e-06
1: Write took 0 seconds
matching: 0.005261
sending branch: 0.074748
Finding out where to send: 0.000812
sending walkers:9e-06
matching: 0.005008
sending branch: 0.07268
Finding out where to send: 0.000832
sending walkers:7e-06
matching: 0.005046
sending branch: 0.072302
Finding out where to send: 0.000935
sending walkers:9e-06
matching: 0.005308
sending branch: 0.072283
Finding out where to send: 0.000799
sending walkers:8e-06
matching: 0.005032
sending branch: 0.075904
Finding out where to send: 0.000825
sending walkers:7e-06
matching: 0.005011
sending branch: 0.078332
Finding out where to send: 0.000808
sending walkers:1e-05
matching: 0.004995
sending branch: 0.07147
Finding out where to send: 0.000808
sending walkers:1.2e-05
matching: 0.005045
sending branch: 0.074502
Finding out where to send: 0.000828
sending walkers:1e-05
matching: 0.005114
sending branch: 0.077043
Finding out where to send: 0.000818
sending walkers:9e-06
matching: 0.005053
sending branch: 0.075744
Finding out where to send: 0.000819
sending walkers:1e-05
matching: 0.004979
sending branch: 0.072399
Finding out where to send: 0.000809
sending walkers:9e-06
matching: 0.004982
sending branch: 0.077776
Finding out where to send: 0.000827
sending walkers:1e-05
matching: 0.005083
sending branch: 0.071975
Finding out where to send: 0.000949
sending walkers:1e-05
matching: 0.005038
sending branch: 0.072322
Finding out where to send: 0.000811
sending walkers:1e-05
matching: 0.00504
sending branch: 0.075492
Finding out where to send: 0.000801
sending walkers:1e-05
matching: 0.005037
sending branch: 0.070882
Finding out where to send: 0.000798
sending walkers:1.3e-05
matching: 0.005089
sending branch: 0.077185
Finding out where to send: 0.000984
sending walkers:9e-06
matching: 0.00503
sending branch: 0.075496
Finding out where to send: 0.000803
sending walkers:8e-06
matching: 0.005059
sending branch: 0.074135
Finding out where to send: 0.000819
sending walkers:1.2e-05
matching: 0.00506
sending branch: 0.075666
Finding out where to send: 0.000803
sending walkers:8e-06
matching: 0.005067
sending branch: 0.071494
Finding out where to send: 0.000926
sending walkers:8e-06
matching: 0.004994
sending branch: 0.071526
Finding out where to send: 0.000923
sending walkers:7e-06
matching: 0.005025
sending branch: 0.07521
Finding out where to send: 0.000882
sending walkers:8e-06
matching: 0.005149
sending branch: 0.07668
Finding out where to send: 0.000815
sending walkers:8e-06
matching: 0.005045
sending branch: 0.076611
Finding out where to send: 0.000799
sending walkers:1.2e-05
matching: 0.005163
sending branch: 0.12008
Finding out where to send: 0.00082
sending walkers:8e-06
matching: 0.005023
sending branch: 0.071734
Finding out where to send: 0.000815
sending walkers:8e-06
matching: 0.005068
sending branch: 0.070969
Finding out where to send: 0.000799
sending walkers:1.2e-05
matching: 0.005025
sending branch: 0.075813
Finding out where to send: 0.000783
sending walkers:1.2e-05
matching: 0.005048
sending branch: 0.071015
Finding out where to send: 0.00093
sending walkers:9e-06
matching: 0.004997
sending branch: 0.074079
Finding out where to send: 0.000937
sending walkers:1e-05
matching: 0.004971
sending branch: 0.072841
Finding out where to send: 0.000807
sending walkers:9e-06
matching: 0.00498
sending branch: 0.074646
Finding out where to send: 0.00097
sending walkers:8e-06
matching: 0.005212
sending branch: 0.077994
Finding out where to send: 0.000818
sending walkers:1e-05
matching: 0.004965
sending branch: 0.070657
Finding out where to send: 0.000899
sending walkers:1.1e-05
matching: 0.005161
sending branch: 0.092013
Finding out where to send: 0.000821
sending walkers:8e-06
matching: 0.005016
sending branch: 0.074799
Finding out where to send: 0.000803
sending walkers:9e-06
matching: 0.00506
sending branch: 0.073531
Finding out where to send: 0.000926
sending walkers:8e-06
matching: 0.005064
sending branch: 0.103066
Finding out where to send: 0.0009
sending walkers:1e-05
matching: 0.004933
sending branch: 0.115165
Finding out where to send: 0.000865
sending walkers:7e-06
1: Write took 1 seconds
matching: 0.005114
sending branch: 0.072112
Finding out where to send: 0.0008
sending walkers:8e-06
matching: 0.00505
sending branch: 0.074256
Finding out where to send: 0.000824
sending walkers:1e-05
matching: 0.004973
sending branch: 0.071026
Finding out where to send: 0.000825
sending walkers:1.2e-05
matching: 0.005016
sending branch: 0.072203
Finding out where to send: 0.000823
sending walkers:8e-06
matching: 0.005095
sending branch: 0.077157
Finding out where to send: 0.000929
sending walkers:1e-05
matching: 0.004994
sending branch: 0.072678
Finding out where to send: 0.0009
sending walkers:9e-06
matching: 0.005084
sending branch: 0.07121
Finding out where to send: 0.000885
sending walkers:1.3e-05
matching: 0.005168
sending branch: 0.074012
Finding out where to send: 0.000812
sending walkers:9e-06
matching: 0.00507
sending branch: 0.073937
Finding out where to send: 0.000836
sending walkers:1.5e-05
matching: 0.005062
sending branch: 0.07562
Finding out where to send: 0.000833
sending walkers:1.1e-05
matching: 0.005056
sending branch: 0.072458
Finding out where to send: 0.000922
sending walkers:9e-06
matching: 0.005096
sending branch: 0.071934
Finding out where to send: 0.000814
sending walkers:8e-06
matching: 0.005057
sending branch: 0.072982
Finding out where to send: 0.000805
sending walkers:8e-05
matching: 0.005273
sending branch: 0.076425
Finding out where to send: 0.000841
sending walkers:1e-05
matching: 0.005055
sending branch: 0.073222
Finding out where to send: 0.000923
sending walkers:6.5e-05
matching: 0.005222
sending branch: 0.07669
Finding out where to send: 0.00082
sending walkers:6e-06
matching: 0.005126
sending branch: 0.076594
Finding out where to send: 0.000845
sending walkers:8e-06
matching: 0.004996
sending branch: 0.072189
Finding out where to send: 0.000944
sending walkers:1.2e-05
matching: 0.005047
sending branch: 0.079538
Finding out where to send: 0.000927
sending walkers:9e-06
matching: 0.005065
sending branch: 0.111114
Finding out where to send: 0.000822
sending walkers:1e-05
matching: 0.004987
sending branch: 0.100587
Finding out where to send: 0.000932
sending walkers:9e-06
matching: 0.005104
sending branch: 0.072002
Finding out where to send: 0.000818
sending walkers:1.1e-05
matching: 0.005105
sending branch: 0.072003
Finding out where to send: 0.000828
sending walkers:1.6e-05
matching: 0.005109
sending branch: 0.076184
Finding out where to send: 0.00083
sending walkers:9e-06
matching: 0.005067
sending branch: 0.073494
Finding out where to send: 0.00092
sending walkers:1.1e-05
matching: 0.005157
sending branch: 0.072902
Finding out where to send: 0.000917
sending walkers:1.4e-05
matching: 0.005058
sending branch: 0.070856
Finding out where to send: 0.000913
sending walkers:1e-05
matching: 0.004968
sending branch: 0.073592
Finding out where to send: 0.000812
sending walkers:9e-06
matching: 0.005026
sending branch: 0.077063
Finding out where to send: 0.000826
sending walkers:1.3e-05
matching: 0.005049
sending branch: 0.07306
Finding out where to send: 0.000916
sending walkers:1e-05
matching: 0.005107
sending branch: 0.072184
Finding out where to send: 0.000817
sending walkers:8e-06
matching: 0.005024
sending branch: 0.070279
Finding out where to send: 0.000911
sending walkers:7e-06
matching: 0.005038
sending branch: 0.072507
Finding out where to send: 0.000807
sending walkers:7e-06
matching: 0.005214
sending branch: 0.116946
Finding out where to send: 0.000818
sending walkers:8e-06
matching: 0.005201
sending branch: 0.074097
Finding out where to send: 0.000845
sending walkers:1.5e-05
matching: 0.005008
sending branch: 0.073555
Finding out where to send: 0.000808
sending walkers:8e-06
matching: 0.005104
sending branch: 0.07457
Finding out where to send: 0.000824
sending walkers:1.5e-05
matching: 0.005296
sending branch: 0.078082
Finding out where to send: 0.000939
sending walkers:8e-06
matching: 0.005227
sending branch: 0.132913
Finding out where to send: 0.000921
sending walkers:8e-06
matching: 0.005096
sending branch: 0.11604
Finding out where to send: 0.000796
sending walkers:8e-06
1: Write took 1 seconds
matching: 0.005058
sending branch: 0.071846
Finding out where to send: 0.000799
sending walkers:1.2e-05
matching: 0.005022
sending branch: 0.070583
Finding out where to send: 0.000822
sending walkers:8.8e-05
matching: 0.005046
sending branch: 0.072393
Finding out where to send: 0.000821
sending walkers:1e-05
matching: 0.00509
sending branch: 0.084769
Finding out where to send: 0.000819
sending walkers:7e-06
matching: 0.005063
sending branch: 0.078199
Finding out where to send: 0.000835
sending walkers:1e-05
matching: 0.005069
sending branch: 0.072701
Finding out where to send: 0.000922
sending walkers:9e-06
matching: 0.004975
sending branch: 0.071925
Finding out where to send: 0.000805
sending walkers:1.1e-05
matching: 0.005127
sending branch: 0.074202
Finding out where to send: 0.00083
sending walkers:8e-06
matching: 0.005038
sending branch: 0.076337
Finding out where to send: 0.000819
sending walkers:9e-06
matching: 0.005069
sending branch: 0.090442
Finding out where to send: 0.000834
sending walkers:8e-06
matching: 0.005029
sending branch: 0.071205
Finding out where to send: 0.000812
sending walkers:1.1e-05
matching: 0.005124
sending branch: 0.070384
Finding out where to send: 0.000815
sending walkers:1e-05
matching: 0.005032
sending branch: 0.071328
Finding out where to send: 0.000905
sending walkers:1.2e-05
matching: 0.005037
sending branch: 0.072893
Finding out where to send: 0.000925
sending walkers:1.5e-05
matching: 0.004999
sending branch: 0.076865
Finding out where to send: 0.000818
sending walkers:1e-05
matching: 0.004987
sending branch: 0.072903
Finding out where to send: 0.000803
sending walkers:1e-05
matching: 0.005059
sending branch: 0.075811
Finding out where to send: 0.000824
sending walkers:9e-06
matching: 0.004993
sending branch: 0.073938
Finding out where to send: 0.000844
sending walkers:1e-05
matching: 0.005038
sending branch: 0.074796
Finding out where to send: 0.000843
sending walkers:1.2e-05
matching: 0.005074
sending branch: 0.073551
Finding out where to send: 0.000832
sending walkers:2.3e-05
matching: 0.005123
sending branch: 0.071901
Finding out where to send: 0.000941
sending walkers:1.2e-05
matching: 0.004953
sending branch: 0.073353
Finding out where to send: 0.000801
sending walkers:8e-06
matching: 0.004975
sending branch: 0.073754
Finding out where to send: 0.000799
sending walkers:1.2e-05
matching: 0.005042
sending branch: 0.076662
Finding out where to send: 0.000792
sending walkers:8e-06
matching: 0.005091
sending branch: 0.072871
Finding out where to send: 0.000934
sending walkers:8e-06
matching: 0.005084
sending branch: 0.073906
Finding out where to send: 0.000797
sending walkers:9e-06
matching: 0.00498
sending branch: 0.072293
Finding out where to send: 0.000801
sending walkers:9e-06
matching: 0.004971
sending branch: 0.074757
Finding out where to send: 0.000927
sending walkers:1.1e-05
matching: 0.005079
sending branch: 0.076897
Finding out where to send: 0.000814
sending walkers:1.1e-05
matching: 0.004977
sending branch: 0.073421
Finding out where to send: 0.000813
sending walkers:1e-05
matching: 0.005057
sending branch: 0.073701
Finding out where to send: 0.000903
sending walkers:1.3e-05
matching: 0.005011
sending branch: 0.072523
Finding out where to send: 0.000797
sending walkers:1.7e-05
matching: 0.005058
sending branch: 0.073151
Finding out where to send: 0.000817
sending walkers:9e-06
matching: 0.005044
sending branch: 0.077612
Finding out where to send: 0.000815
sending walkers:1.5e-05
matching: 0.005055
sending branch: 0.071119
Finding out where to send: 0.000787
sending walkers:9e-06
matching: 0.005033
sending branch: 0.07224
Finding out where to send: 0.000827
sending walkers:1.3e-05
matching: 0.005096
sending branch: 0.072784
Finding out where to send: 0.000752
sending walkers:1.2e-05
matching: 0.005173
sending branch: 0.103657
Finding out where to send: 0.001108
sending walkers:1.1e-05
matching: 0.005084
sending branch: 0.076107
Finding out where to send: 0.000924
sending walkers:8e-06
matching: 0.005071
sending branch: 0.114655
Finding out where to send: 0.000792
sending walkers:7e-06
1: Write took 0 seconds
matching: 0.005656
sending branch: 0.074045
Finding out where to send: 0.001028
sending walkers:1.1e-05
matching: 0.005043
sending branch: 0.073494
Finding out where to send: 0.000804
sending walkers:8e-06
matching: 0.005086
sending branch: 0.07247
Finding out where to send: 0.000814
sending walkers:1e-05
matching: 0.00511
sending branch: 0.072064
Finding out where to send: 0.000824
sending walkers:1.1e-05
matching: 0.005072
sending branch: 0.075409
Finding out where to send: 0.000827
sending walkers:7e-06
matching: 0.004984
sending branch: 0.07071
Finding out where to send: 0.000817
sending walkers:8e-06
matching: 0.005027
sending branch: 0.0714
Finding out where to send: 0.000801
sending walkers:9e-06
matching: 0.005126
sending branch: 0.11388
Finding out where to send: 0.00081
sending walkers:8e-06
matching: 0.005182
sending branch: 0.074358
Finding out where to send: 0.000893
sending walkers:1.3e-05
matching: 0.005207
sending branch: 0.074729
Finding out where to send: 0.000805
sending walkers:7e-06
matching: 0.005022
sending branch: 0.074564
Finding out where to send: 0.000814
sending walkers:9e-06
matching: 0.00502
sending branch: 0.072377
Finding out where to send: 0.000805
sending walkers:9e-06
matching: 0.005035
sending branch: 0.072055
Finding out where to send: 0.000786
sending walkers:8e-06
matching: 0.005015
sending branch: 0.075569
Finding out where to send: 0.000923
sending walkers:8e-06
matching: 0.00506
sending branch: 0.071403
Finding out where to send: 0.000816
sending walkers:7e-06
matching: 0.005028
sending branch: 0.073258
Finding out where to send: 0.000796
sending walkers:8e-06
matching: 0.004958
sending branch: 0.077003
Finding out where to send: 0.000804
sending walkers:8e-06
matching: 0.005042
sending branch: 0.072026
Finding out where to send: 0.000891
sending walkers:7e-06
matching: 0.00515
sending branch: 0.077967
Finding out where to send: 0.00081
sending walkers:9e-06
matching: 0.004975
sending branch: 0.071715
Finding out where to send: 0.000803
sending walkers:6e-06
matching: 0.005027
sending branch: 0.071489
Finding out where to send: 0.000815
sending walkers:7e-06
matching: 0.004992
sending branch: 0.070874
Finding out where to send: 0.000783
sending walkers:1e-05
matching: 0.005163
sending branch: 0.071387
Finding out where to send: 0.000777
sending walkers:9e-06
matching: 0.004998
sending branch: 0.079409
Finding out where to send: 0.000801
sending walkers:9e-06
matching: 0.005089
sending branch: 0.075454
Finding out where to send: 0.000827
sending walkers:1e-05
matching: 0.005001
sending branch: 0.074007
Finding out where to send: 0.000803
sending walkers:1.1e-05
matching: 0.005027
sending branch: 0.072245
Finding out where to send: 0.000915
sending walkers:8e-06
matching: 0.005071
sending branch: 0.073437
Finding out where to send: 0.000791
sending walkers:0.000102
matching: 0.005008
sending branch: 0.082036
Finding out where to send: 0.000816
sending walkers:7e-06
matching: 0.005072
sending branch: 0.076564
Finding out where to send: 0.000834
sending walkers:9e-06
matching: 0.005211
sending branch: 0.074938
Finding out where to send: 0.000783
sending walkers:9e-06
matching: 0.005009
sending branch: 0.07213
Finding out where to send: 0.000827
sending walkers:1e-05
matching: 0.005072
sending branch: 0.074808
Finding out where to send: 0.000825
sending walkers:1.1e-05
matching: 0.005058
sending branch: 0.079543
Finding out where to send: 0.00082
sending walkers:8e-06
matching: 0.005084
sending branch: 0.071776
Finding out where to send: 0.000908
sending walkers:9e-06
matching: 0.004948
sending branch: 0.071811
Finding out where to send: 0.000808
sending walkers:1.2e-05
matching: 0.005037
sending branch: 0.082703
Finding out where to send: 0.000805
sending walkers:1e-05
matching: 0.005021
sending branch: 0.076383
Finding out where to send: 0.000821
sending walkers:9e-06
matching: 0.004967
sending branch: 0.071801
Finding out where to send: 0.00081
sending walkers:9e-06
matching: 0.005074
sending branch: 0.114497
Finding out where to send: 0.000795
sending walkers:7e-06
1: Write took 1 seconds
matching: 0.005059
sending branch: 0.0812
Finding out where to send: 0.000782
sending walkers:7.9e-05
matching: 0.005112
sending branch: 0.076909
Finding out where to send: 0.000786
sending walkers:9e-06
matching: 0.005089
sending branch: 0.070259
Finding out where to send: 0.000899
sending walkers:1.1e-05
matching: 0.005025
sending branch: 0.07244
Finding out where to send: 0.000815
sending walkers:9e-06
matching: 0.005104
sending branch: 0.080436
Finding out where to send: 0.000962
sending walkers:1e-05
matching: 0.005075
sending branch: 0.072036
Finding out where to send: 0.000817
sending walkers:9e-06
matching: 0.005051
sending branch: 0.072936
Finding out where to send: 0.000819
sending walkers:1e-05
matching: 0.005058
sending branch: 0.079658
Finding out where to send: 0.000847
sending walkers:1.1e-05
matching: 0.005052
sending branch: 0.074412
Finding out where to send: 0.000824
sending walkers:9e-06
matching: 0.005061
sending branch: 0.075838
Finding out where to send: 0.000845
sending walkers:9e-06
matching: 0.00509
sending branch: 0.071257
Finding out where to send: 0.000817
sending walkers:1.3e-05
matching: 0.004994
sending branch: 0.073622
Finding out where to send: 0.000913
sending walkers:1.2e-05
matching: 0.004965
sending branch: 0.071335
Finding out where to send: 0.00095
sending walkers:8e-06
matching: 0.005082
sending branch: 0.071436
Finding out where to send: 0.0009
sending walkers:9e-06
matching: 0.004978
sending branch: 0.075419
Finding out where to send: 0.000822
sending walkers:1.1e-05
matching: 0.005051
sending branch: 0.074147
Finding out where to send: 0.000824
sending walkers:1.2e-05
matching: 0.005096
sending branch: 0.075426
Finding out where to send: 0.00083
sending walkers:1.1e-05
matching: 0.004959
sending branch: 0.072518
Finding out where to send: 0.000822
sending walkers:9e-06
matching: 0.005057
sending branch: 0.077303
Finding out where to send: 0.000811
sending walkers:1.2e-05
matching: 0.005013
sending branch: 0.072892
Finding out where to send: 0.000903
sending walkers:1.2e-05
matching: 0.005099
sending branch: 0.070843
Finding out where to send: 0.000798
sending walkers:1e-05
matching: 0.005002
sending branch: 0.07169
Finding out where to send: 0.000787
sending walkers:9e-06
matching: 0.005033
sending branch: 0.071686
Finding out where to send: 0.000821
sending walkers:9e-06
