0: output to I2.dmc.o
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.00419
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.005879
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.005597
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003439
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.011353
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000221
sending branch: 0.003623
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.032627
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003252
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003658
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.005363
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003617
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003481
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003354
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004122
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000227
1: Write took 0 seconds
sending branch: 0.003871
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004373
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003348
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000224
sending branch: 0.003721
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003542
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.003791
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000221
sending branch: 0.00357
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003947
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000228
sending branch: 0.003746
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003925
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000226
sending branch: 0.007207
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004255
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004352
Finding out where to send: 8.9e-05
sending walkers:9.2e-05
matching: 0.000224
sending branch: 0.0035
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.004542
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003604
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004012
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003536
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003399
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.003982
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000228
sending branch: 0.003397
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003553
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.00023
sending branch: 0.005238
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003859
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.006157
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.004899
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000225
sending branch: 0.01134
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003999
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000231
sending branch: 0.003255
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003433
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003184
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000222
sending branch: 0.004309
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003336
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00022
sending branch: 0.009253
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003671
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000221
sending branch: 0.005305
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003317
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004558
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.00403
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003606
Finding out where to send: 8.1e-05
sending walkers:5e-06
matching: 0.000229
1: Write took 0 seconds
sending branch: 0.004485
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000218
sending branch: 0.004614
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003323
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.004765
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003562
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003385
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003214
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003274
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003544
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.00384
Finding out where to send: 8.3e-05
sending walkers:1e-05
matching: 0.000222
sending branch: 0.00391
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003497
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.000222
sending branch: 0.003228
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004707
Finding out where to send: 8.3e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.003294
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.005794
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.003329
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004954
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.004264
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.009306
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003438
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003516
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000219
sending branch: 0.004125
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000221
sending branch: 0.003995
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.006654
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000271
sending branch: 0.003571
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003521
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.004647
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003946
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.004834
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000218
sending branch: 0.004943
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003421
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003716
Finding out where to send: 7.5e-05
sending walkers:4e-06
matching: 0.000223
sending branch: 0.004638
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.00409
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.007926
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.003705
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.005823
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.003542
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004397
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000224
1: Write took 0 seconds
sending branch: 0.004331
Finding out where to send: 6.8e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.005836
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.102515
Finding out where to send: 8.1e-05
sending walkers:4e-06
matching: 0.000251
sending branch: 0.005364
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.008634
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.005234
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000227
sending branch: 0.004078
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.008978
Finding out where to send: 7.1e-05
sending walkers:5e-06
matching: 0.000224
sending branch: 0.005774
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004623
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.004804
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.005548
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.004861
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003772
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.00891
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003525
Finding out where to send: 8.6e-05
sending walkers:3e-06
matching: 0.000225
sending branch: 0.00543
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.000224
sending branch: 0.004031
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.00756
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.003925
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004689
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.008848
Finding out where to send: 9.4e-05
sending walkers:5e-06
matching: 0.000224
sending branch: 0.003626
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.006032
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004048
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.007919
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.004928
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004876
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.004008
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003435
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004631
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003383
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003783
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003477
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.005341
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003857
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004762
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.005973
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.00376
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.011968
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000261
1: Write took 0 seconds
sending branch: 0.004198
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003517
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003668
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000219
sending branch: 0.003292
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000218
sending branch: 0.003683
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.005381
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.005875
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.009087
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004716
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.003818
Finding out where to send: 7.3e-05
sending walkers:1.4e-05
matching: 0.000221
sending branch: 0.004217
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003454
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.008921
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.004196
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000222
sending branch: 0.008187
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.008496
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000219
sending branch: 0.003846
Finding out where to send: 7.6e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.005716
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.00408
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003494
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.003447
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003332
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.008159
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.003972
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003308
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000221
sending branch: 0.004251
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003638
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.00341
Finding out where to send: 7.7e-05
sending walkers:1.7e-05
matching: 0.000222
sending branch: 0.003548
Finding out where to send: 8.1e-05
sending walkers:1.7e-05
matching: 0.000228
sending branch: 0.004247
Finding out where to send: 7.3e-05
sending walkers:6e-06
matching: 0.000223
sending branch: 0.003253
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003832
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.004101
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.014714
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.003812
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004071
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000227
sending branch: 0.003455
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.010129
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004411
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.00411
Finding out where to send: 7.2e-05
sending walkers:5e-06
matching: 0.000224
1: Write took 0 seconds
sending branch: 0.005008
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.0049
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.007202
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.004494
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000223
sending branch: 0.005595
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.004342
Finding out where to send: 8.6e-05
sending walkers:3e-06
matching: 0.000221
sending branch: 0.005924
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.006232
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003268
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004428
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.007678
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003698
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.008033
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.006935
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.005119
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000219
sending branch: 0.003889
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.012409
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000213
sending branch: 0.016533
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.00448
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.007457
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.003752
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000215
sending branch: 0.01015
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.004258
Finding out where to send: 7.1e-05
sending walkers:5e-06
matching: 0.000226
sending branch: 0.003265
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003389
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004793
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003516
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003718
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000231
sending branch: 0.003598
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003615
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003767
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003339
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003339
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003273
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.004065
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.005191
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003283
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.008921
Finding out where to send: 8.3e-05
sending walkers:0.000205
matching: 0.000233
sending branch: 0.003324
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003377
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000221
1: Write took 0 seconds
sending branch: 0.004821
Finding out where to send: 6.7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.004592
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.004923
Finding out where to send: 8.3e-05
sending walkers:3e-06
matching: 0.000225
sending branch: 0.004173
Finding out where to send: 8.1e-05
sending walkers:4e-06
matching: 0.000226
sending branch: 0.003548
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.009036
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003396
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.007273
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003635
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000255
sending branch: 0.006311
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.004387
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.005531
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003264
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003767
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003194
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003322
Finding out where to send: 8.2e-05
sending walkers:1.5e-05
matching: 0.000228
sending branch: 0.029455
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000219
sending branch: 0.003572
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003496
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.005257
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004211
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.003999
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.00467
Finding out where to send: 8.3e-05
sending walkers:6e-06
matching: 0.000251
sending branch: 0.004539
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.003438
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.000222
sending branch: 0.00347
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000217
sending branch: 0.00483
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000216
sending branch: 0.003372
Finding out where to send: 8.3e-05
sending walkers:5e-06
matching: 0.000227
sending branch: 0.003373
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003688
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000221
sending branch: 0.005311
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.00022
sending branch: 0.003653
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.00354
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000245
sending branch: 0.00356
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.00402
Finding out where to send: 8.9e-05
sending walkers:5e-06
matching: 0.000245
sending branch: 0.004625
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000228
sending branch: 0.004008
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.006573
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004697
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.005906
Finding out where to send: 8.2e-05
sending walkers:5e-06
matching: 0.000222
1: Write took 0 seconds
sending branch: 0.003968
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.00574
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004164
Finding out where to send: 8.4e-05
sending walkers:5e-06
matching: 0.00022
sending branch: 0.004515
Finding out where to send: 8.2e-05
sending walkers:7e-06
matching: 0.000218
sending branch: 0.005382
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003734
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003504
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003603
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.005514
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.007308
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000226
sending branch: 0.003648
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000243
sending branch: 0.006312
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.00467
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.009306
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.004552
Finding out where to send: 8.6e-05
sending walkers:2e-05
matching: 0.00025
sending branch: 0.003307
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000231
sending branch: 0.003527
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.004644
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.00987
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000228
sending branch: 0.008267
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000226
sending branch: 0.00344
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003526
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003588
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.004381
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004056
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.004461
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.00438
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.003722
Finding out where to send: 8e-05
sending walkers:4e-06
matching: 0.000248
sending branch: 0.004938
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.005462
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003421
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.006893
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003746
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.005515
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004664
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.008183
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003611
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004793
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000227
sending branch: 0.003989
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003711
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000254
1: Write took 0 seconds
sending branch: 0.010366
Finding out where to send: 6.9e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.005578
Finding out where to send: 7.3e-05
